npi,category,taxonomy_code,primary_switch,nppes_deactivated,ndh_role,cms_enrollment_org
1992210637,advanced-practice,363LP0200X,Y,,,
1992210983,advanced-practice,363LF0000X,Y,,,
1992211023,advanced-practice,363LG0600X,Y,,,
1992211304,rehab-therapy,225X00000X,Y,,,
1992211452,advanced-practice,363LA2100X,Y,,Y,Y
1992211635,behavioral-health,103K00000X,Y,,,
1992211643,behavioral-health,106S00000X,Y,,,
1992211940,dietary,133V00000X,Y,,,
1992212708,advanced-practice,363AS0400X,Y,,Y,
1992213318,advanced-practice,363L00000X,Y,,Y,Y
1992214365,behavioral-health,101YM0800X,Y,,Y,
1992214704,rehab-therapy,235Z00000X,Y,,,
1992214738,rehab-therapy,225X00000X,Y,,,
1992214753,behavioral-health,104100000X,Y,,,
1992216048,advanced-practice,363A00000X,Y,,Y,Y
1992216758,advanced-practice,363LF0000X,Y,,Y,Y
1992216980,pharmacy,183500000X,Y,,,
1992217137,advanced-practice,363LF0000X,Y,,Y,Y
1992219562,advanced-practice,363A00000X,Y,,Y,Y
1992220115,advanced-practice,363LF0000X,Y,,Y,Y
1992223259,rehab-therapy,225X00000X,Y,,Y,
1992223945,student,390200000X,Y,,,
1992224059,behavioral-health,101Y00000X,Y,,Y,
1992224091,rehab-therapy,225100000X,Y,,,
1992224257,advanced-practice,363AM0700X,Y,,Y,Y
1992224414,advanced-practice,363AM0700X,Y,,Y,Y
1992225098,advanced-practice,363AS0400X,Y,,Y,
1992225742,behavioral-health,101YP2500X,Y,,Y,
1992226419,advanced-practice,367500000X,Y,,Y,Y
1992227995,rehab-therapy,231H00000X,Y,,,
1992228035,behavioral-health,103T00000X,Y,,Y,
1992228530,advanced-practice,363LF0000X,Y,,Y,Y
1992229116,pharmacy,183500000X,Y,,,
1992229538,advanced-practice,363A00000X,Y,,Y,
1992229678,rehab-therapy,225100000X,Y,,,
1992229975,advanced-practice,367500000X,Y,,Y,Y
1992230304,advanced-practice,363LF0000X,Y,,Y,Y
1992230726,physician,2084N0400X,Y,,Y,Y
1992231153,advanced-practice,367500000X,Y,,Y,Y
1992231187,behavioral-health,103T00000X,Y,,,
1992231294,physician,208D00000X,Y,,Y,
1992231518,behavioral-health,101YM0800X,Y,,,
1992232474,rehab-therapy,235Z00000X,Y,,,
1992232532,rehab-therapy,225XH1200X,Y,,,
1992233456,advanced-practice,363LP0808X,Y,,Y,Y
1992233910,advanced-practice,363AM0700X,Y,,Y,Y
1992234678,physician,2084N0400X,Y,,Y,Y
1992234926,behavioral-health,106H00000X,Y,,,
1992235329,advanced-practice,363A00000X,Y,,Y,
1992235386,physician,208100000X,Y,,Y,Y
1992235725,nursing,163WM0705X,Y,,,
1992236012,advanced-practice,363LG0600X,Y,,Y,Y
1992236178,nursing,163W00000X,Y,,Y,
1992236905,physician,207QG0300X,Y,,Y,
1992237259,physician,207VM0101X,Y,,Y,Y
1992237416,physician,208VP0000X,Y,,Y,Y
1992237499,physician,208VP0000X,Y,,Y,Y
1992237705,physician,207N00000X,Y,,Y,Y
1992238125,physician,207YS0123X,Y,,Y,Y
1992238547,advanced-practice,363LP0200X,Y,,Y,Y
1992239354,physician,207QS0010X,Y,,Y,Y
1992239461,physician,207WX0120X,Y,,Y,Y
1992240360,rehab-therapy,2251X0800X,Y,,,
1992240436,behavioral-health,103T00000X,Y,,Y,
1992240808,advanced-practice,363LF0000X,Y,,Y,Y
1992241319,advanced-practice,363LW0102X,Y,,Y,
1992241731,behavioral-health,103T00000X,Y,,,
1992242598,advanced-practice,367500000X,Y,,,
1992243455,rehab-therapy,225X00000X,Y,,Y,Y
1992243786,rehab-therapy,225100000X,Y,,Y,Y
1992243919,rehab-therapy,235Z00000X,Y,,,
1992244099,advanced-practice,363AM0700X,Y,,Y,Y
1992244164,physician,208M00000X,Y,,Y,
1992244701,rehab-therapy,225X00000X,Y,,,
1992244784,behavioral-health,101Y00000X,Y,,,
1992244842,behavioral-health,1041C0700X,Y,,Y,
1992244883,behavioral-health,101Y00000X,Y,,,
1992245203,behavioral-health,106H00000X,Y,,Y,
1992245245,behavioral-health,101YP2500X,Y,,,
1992245369,behavioral-health,106H00000X,Y,,,
1992245617,advanced-practice,363LF0000X,Y,,Y,Y
1992247951,nursing,163W00000X,Y,,,
1992248041,rehab-therapy,225100000X,Y,,,
1992248066,other-clinical,170300000X,Y,,,
1992248934,advanced-practice,363LF0000X,Y,,Y,Y
1992249072,rehab-therapy,237700000X,Y,,,
1992249221,behavioral-health,103TC0700X,Y,,,
1992249627,behavioral-health,1041C0700X,Y,,Y,Y
1992249890,behavioral-health,101Y00000X,Y,,,
1992250245,advanced-practice,363A00000X,Y,,Y,Y
1992250849,chiropractic,111N00000X,Y,,Y,Y
1992250880,physician,207R00000X,Y,,Y,Y
1992250989,pharmacy,183500000X,Y,,,
1992252183,advanced-practice,363A00000X,Y,,Y,Y
1992252241,nursing,164W00000X,Y,,,
1992252449,physician,208600000X,Y,,,
1992252597,behavioral-health,101Y00000X,Y,,,
1992252704,behavioral-health,101YM0800X,Y,,,
1992253033,advanced-practice,363LG0600X,Y,,Y,
1992253215,behavioral-health,101Y00000X,Y,,,
1992253348,behavioral-health,101YP2500X,Y,,,
1992253793,rehab-therapy,225100000X,Y,,Y,Y
1992254718,other-clinical,174H00000X,Y,,,
1992255046,advanced-practice,363AM0700X,Y,,Y,Y
1992255194,behavioral-health,103T00000X,Y,,Y,
1992255756,advanced-practice,363AM0700X,Y,,Y,Y
1992256044,behavioral-health,101YP2500X,Y,,,
1992256101,advanced-practice,363L00000X,Y,,Y,Y
1992256697,rehab-therapy,225X00000X,Y,,Y,Y
1992257265,advanced-practice,363LP0200X,Y,,,
1992257299,advanced-practice,363AM0700X,Y,,Y,Y
1992258156,student,390200000X,Y,,Y,
1992258214,pharmacy,183500000X,Y,,,
1992258412,behavioral-health,101YP2500X,Y,,Y,
1992259063,behavioral-health,101YP2500X,Y,,,
1992260087,behavioral-health,101YP2500X,Y,,,
1992260350,physician,207Q00000X,Y,,Y,Y
1992260475,behavioral-health,101Y00000X,Y,,,
1992260525,behavioral-health,103K00000X,Y,,,
1992261523,advanced-practice,367A00000X,Y,,Y,
1992261531,advanced-practice,363LF0000X,Y,,Y,
1992261705,behavioral-health,101YP2500X,Y,,Y,Y
1992261754,advanced-practice,363AS0400X,Y,,Y,
1992262406,behavioral-health,101YP2500X,Y,,Y,Y
1992262638,physician,2080P0206X,Y,,,
1992263172,nursing,163WP2201X,Y,,,
1992263560,rehab-therapy,225XP0200X,Y,,,
1992264436,behavioral-health,1041C0700X,Y,,Y,Y
1992264675,nursing,163W00000X,Y,,,
1992264733,physician,208000000X,Y,,Y,
1992265201,student,390200000X,Y,,,
1992265649,behavioral-health,101YP2500X,Y,,,
1992265755,physician,207R00000X,Y,,Y,Y
1992265920,behavioral-health,101YM0800X,Y,,,
1992266233,advanced-practice,363A00000X,Y,,Y,
1992266977,physician,207RN0300X,Y,,Y,Y
1992267694,behavioral-health,101Y00000X,Y,,,
1992267967,physician,208M00000X,Y,,Y,Y
1992268056,student,390200000X,Y,,,
1992268239,behavioral-health,101YM0800X,Y,,,
1992270326,rehab-therapy,225100000X,Y,,,
1992270516,other-clinical,170300000X,Y,,,
1992270664,rehab-therapy,2251G0304X,Y,,,
1992270748,advanced-practice,363LA2100X,Y,,Y,Y
1992271191,behavioral-health,1041C0700X,Y,,,
1992271878,pharmacy,183500000X,Y,,,
1992272033,advanced-practice,363A00000X,Y,,Y,
1992272900,rehab-therapy,225XG0600X,Y,,,
1992273353,advanced-practice,363LF0000X,Y,,Y,Y
1992274641,pharmacy,183500000X,Y,,,
1992274955,advanced-practice,363L00000X,Y,,Y,
1992274963,physician,2084P0800X,Y,,,
1992275192,pharmacy,183500000X,Y,,,
1992275614,advanced-practice,363A00000X,Y,,Y,
1992276158,rehab-therapy,225X00000X,Y,,,
1992276406,behavioral-health,101YP2500X,Y,,,
1992276521,advanced-practice,363A00000X,Y,Y,Y,Y
1992277099,behavioral-health,103K00000X,Y,,,
1992277230,behavioral-health,101YM0800X,Y,,,
1992277479,rehab-therapy,235Z00000X,Y,,,
1992277487,behavioral-health,101YP2500X,Y,,Y,
1992278667,rehab-therapy,224Z00000X,Y,,,
1992279590,advanced-practice,363A00000X,Y,,Y,Y
1992280176,behavioral-health,101Y00000X,Y,,,
1992281224,dietary,133V00000X,Y,,,
1992281356,advanced-practice,363L00000X,Y,,Y,
1992281471,physician,208600000X,Y,,Y,Y
1992281786,behavioral-health,103TC1900X,Y,,Y,Y
1992283469,behavioral-health,103T00000X,Y,,Y,Y
1992284038,behavioral-health,1041C0700X,Y,,,
1992285712,advanced-practice,363AM0700X,Y,,Y,Y
1992285795,behavioral-health,103TC0700X,Y,,Y,
1992288062,advanced-practice,363L00000X,Y,,Y,Y
1992288591,behavioral-health,101YA0400X,Y,,Y,
1992288872,behavioral-health,1041C0700X,Y,,Y,Y
1992288906,pharmacy,1835P2201X,Y,,,
1992289516,advanced-practice,363L00000X,Y,,Y,Y
1992289896,rehab-therapy,2251X0800X,Y,,Y,Y
1992291371,behavioral-health,101YP2500X,Y,,Y,Y
1992291447,behavioral-health,104100000X,Y,,,
1992291595,advanced-practice,367500000X,Y,,Y,Y
1992292171,student,390200000X,Y,,,
1992292262,behavioral-health,101YA0400X,Y,,,
1992293419,advanced-practice,363LP0808X,Y,,Y,Y
1992293435,rehab-therapy,235Z00000X,Y,,,
1992294128,other-clinical,171M00000X,Y,,,
1992294441,physician,207R00000X,Y,,Y,Y
1992294730,podiatry,213ES0103X,Y,,Y,Y
1992294995,physician,207Q00000X,Y,,Y,Y
1992295398,rehab-therapy,225100000X,Y,,Y,Y
1992295414,rehab-therapy,225100000X,Y,,Y,
1992295455,behavioral-health,1041C0700X,Y,,Y,Y
1992295471,rehab-therapy,225XP0200X,Y,,,
1992296156,pharmacy,183500000X,Y,,,
1992296263,rehab-therapy,235Z00000X,Y,,,
1992296347,behavioral-health,101Y00000X,Y,,,
1992296628,behavioral-health,101Y00000X,Y,,Y,
1992296875,physician,2080P0204X,Y,,Y,Y
1992297170,physician,207V00000X,Y,,Y,Y
1992297212,advanced-practice,367500000X,Y,,Y,Y
1992297337,physician,207Q00000X,Y,,Y,Y
1992297758,physician,207P00000X,Y,,Y,Y
1992297840,physician,207R00000X,Y,,,
1992298004,physician,208000000X,Y,,,
1992298319,physician,208G00000X,Y,,,
1992298772,physician,208M00000X,Y,,Y,
1992298855,pharmacy,183500000X,Y,,,
1992299044,physician,207L00000X,Y,,Y,Y
1992299366,behavioral-health,103K00000X,Y,,,
1992299713,physician,208600000X,Y,,Y,
1992299861,physician,208000000X,Y,,,
1992300537,pharmacy,183500000X,Y,,,
1992300792,pharmacy,183500000X,Y,,,
1992301436,behavioral-health,101YP2500X,Y,,Y,
1992301519,pharmacy,183500000X,Y,,,
1992301972,rehab-therapy,225A00000X,Y,,,
1992302095,advanced-practice,363AS0400X,Y,,Y,Y
1992303135,dietary,133V00000X,Y,,,
1992303895,advanced-practice,363LA2200X,Y,,Y,Y
1992305478,behavioral-health,1041C0700X,Y,,Y,Y
1992305635,pharmacy,183500000X,Y,,,
1992306807,behavioral-health,106S00000X,Y,,,
1992306955,pharmacy,183500000X,Y,,,
1992307284,pharmacy,183500000X,Y,,,
1992307359,pharmacy,183500000X,Y,,,
1992307847,pharmacy,183500000X,Y,,,
1992308431,rehab-therapy,225100000X,Y,,Y,Y
1992308720,pharmacy,183500000X,Y,,,
1992308886,pharmacy,183500000X,Y,,,
1992309058,pharmacy,183500000X,Y,,,
1992309447,pharmacy,183700000X,Y,,,
1992309827,pharmacy,183500000X,Y,,,
1992309991,pharmacy,183500000X,Y,,,
1992310643,behavioral-health,101YM0800X,Y,,Y,Y
1992310767,student,390200000X,Y,,,
1992310874,rehab-therapy,225100000X,Y,,,
1992311534,behavioral-health,101YM0800X,Y,,Y,Y
1992311575,behavioral-health,101YM0800X,Y,,Y,
1992311955,behavioral-health,101YP2500X,Y,,,
1992312193,advanced-practice,363L00000X,Y,,Y,Y
1992312235,other-clinical,175T00000X,Y,,,
1992313209,behavioral-health,101YM0800X,Y,,,
1992314470,behavioral-health,103TC0700X,Y,,,
1992315055,rehab-therapy,2255A2300X,Y,,,
1992315170,advanced-practice,363AM0700X,Y,,Y,
1992315220,rehab-therapy,235Z00000X,Y,,,
1992315949,behavioral-health,101Y00000X,Y,,,
1992316632,behavioral-health,1041C0700X,Y,,,
1992316830,advanced-practice,363LX0106X,Y,,Y,
1992318141,advanced-practice,363L00000X,Y,,Y,Y
1992318364,behavioral-health,104100000X,Y,,,
1992319032,pharmacy,183500000X,Y,,,
1992320055,dental,124Q00000X,Y,,,
1992320295,nursing,164W00000X,Y,,,
1992320402,rehab-therapy,225X00000X,Y,,,
1992320659,rehab-therapy,225100000X,Y,,Y,Y
1992320683,physician,207R00000X,Y,,Y,Y
1992320931,pharmacy,183500000X,Y,,,
1992322671,rehab-therapy,235Z00000X,Y,,,
1992322697,advanced-practice,363LF0000X,Y,,Y,Y
1992322960,behavioral-health,103T00000X,Y,,Y,Y
1992323372,behavioral-health,104100000X,Y,,,
1992323885,pharmacy,183500000X,Y,,,
1992324016,advanced-practice,363LP0808X,Y,,Y,Y
1992324842,student,390200000X,Y,,Y,Y
1992325013,physician,2084P0800X,Y,,Y,Y
1992325310,rehab-therapy,227900000X,Y,,,
1992326789,physician,208000000X,Y,,Y,Y
1992326938,physician,208M00000X,Y,,Y,Y
1992327225,dietary,133V00000X,Y,,,
1992327233,behavioral-health,106S00000X,Y,,,
1992327522,student,390200000X,Y,,,
1992327530,student,390200000X,Y,,,
1992328645,physician,208600000X,Y,,,
1992329221,physician,207Q00000X,Y,,Y,
1992329635,advanced-practice,363LP0200X,Y,,,Y
1992329825,advanced-practice,363LF0000X,Y,,Y,Y
1992329924,student,390200000X,Y,,,
1992329981,other-clinical,170300000X,Y,,,
1992330716,behavioral-health,101YM0800X,Y,,,
1992331276,advanced-practice,363LP0808X,Y,,Y,Y
1992331987,physician,207L00000X,Y,,Y,Y
1992332167,advanced-practice,363A00000X,Y,,Y,
1992332696,student,390200000X,Y,,,
1992332753,physician,208M00000X,Y,,Y,Y
1992332787,pharmacy,183500000X,Y,,,
1992333041,physician,2085R0202X,Y,,Y,
1992333058,rehab-therapy,225100000X,Y,,,
1992333520,behavioral-health,101YM0800X,Y,,,
1992333991,physician,207N00000X,Y,,Y,Y
1992334239,advanced-practice,363LG0600X,Y,,Y,Y
1992334627,student,390200000X,Y,,,
1992334734,student,390200000X,Y,,,
1992334908,dental,1223S0112X,Y,,Y,Y
1992335244,behavioral-health,101YP2500X,Y,,,
1992335343,advanced-practice,363A00000X,Y,,Y,Y
1992337604,behavioral-health,101YA0400X,Y,,,
1992337943,advanced-practice,363A00000X,Y,,Y,Y
1992338107,rehab-therapy,225100000X,Y,,,
1992338545,rehab-therapy,225X00000X,Y,,,
1992338750,rehab-therapy,2251X0800X,Y,,Y,
1992338834,behavioral-health,1041C0700X,Y,,,
1992340020,behavioral-health,101Y00000X,Y,,,
1992340467,behavioral-health,101YP2500X,Y,,,
1992340731,advanced-practice,367500000X,Y,,Y,Y
1992341002,behavioral-health,104100000X,Y,,,
1992341945,student,390200000X,Y,,Y,
1992342034,rehab-therapy,225100000X,Y,,,
1992342091,dietary,133V00000X,Y,,Y,Y
1992342232,advanced-practice,363AM0700X,Y,,Y,Y
1992342257,other-clinical,172V00000X,Y,,,
1992343602,behavioral-health,103T00000X,Y,,Y,Y
1992343636,behavioral-health,106S00000X,Y,,,
1992343768,behavioral-health,1041C0700X,Y,,,
1992344303,advanced-practice,367500000X,Y,,Y,Y
1992345094,behavioral-health,101YM0800X,Y,,,
1992345318,behavioral-health,101YM0800X,Y,,,
1992347439,rehab-therapy,225100000X,Y,,,
1992347454,advanced-practice,363L00000X,Y,,Y,Y
1992347975,dietary,133V00000X,Y,,Y,Y
1992348213,behavioral-health,101YP2500X,Y,,Y,
1992348338,advanced-practice,363A00000X,Y,,Y,
1992348478,rehab-therapy,225100000X,Y,,,
1992348742,nursing,164W00000X,Y,,,
1992349708,behavioral-health,104100000X,Y,,Y,Y
1992350516,rehab-therapy,2255A2300X,Y,,,
1992351209,advanced-practice,363LP0808X,Y,,Y,Y
1992351415,advanced-practice,363A00000X,Y,,Y,Y
1992351761,advanced-practice,363AM0700X,Y,,Y,
1992351787,behavioral-health,101YM0800X,Y,,,
1992352959,behavioral-health,106S00000X,Y,,,
1992353320,rehab-therapy,2255A2300X,Y,,,
1992353551,behavioral-health,104100000X,Y,,,
1992354658,rehab-therapy,225XP0200X,Y,,,
1992354831,advanced-practice,363A00000X,Y,,Y,
1992357297,advanced-practice,363A00000X,Y,,Y,Y
1992357487,rehab-therapy,225X00000X,Y,,,
1992357503,physician,207RC0200X,Y,,Y,
1992357537,rehab-therapy,225100000X,Y,,,
1992357636,behavioral-health,106S00000X,Y,,,
1992357826,behavioral-health,101YM0800X,Y,,,
1992358584,student,390200000X,Y,,,
1992358667,dietary,133V00000X,Y,,,
1992358733,behavioral-health,103K00000X,Y,,,
1992359459,behavioral-health,101YM0800X,Y,,,
1992360275,advanced-practice,363A00000X,Y,,Y,Y
1992360408,rehab-therapy,225X00000X,Y,,Y,
1992361083,physician,207Q00000X,Y,,,
1992361513,rehab-therapy,224Z00000X,Y,,,
1992361828,behavioral-health,106S00000X,Y,,,
1992362305,advanced-practice,363A00000X,Y,,Y,Y
1992362321,physician,208M00000X,Y,,Y,Y
1992362750,advanced-practice,363A00000X,Y,,Y,Y
1992362966,behavioral-health,101YM0800X,Y,,,
1992363683,nursing,163W00000X,Y,,,
1992364111,behavioral-health,1041S0200X,Y,,,
1992364293,physician,207V00000X,Y,,,
1992364699,behavioral-health,106S00000X,Y,,,
1992364889,advanced-practice,363LP2300X,Y,,Y,Y
1992364947,physician,207Q00000X,Y,,Y,Y
1992365233,rehab-therapy,225100000X,Y,,Y,Y
1992365381,dental,1223G0001X,Y,,,
1992365936,physician,207Q00000X,Y,,Y,Y
1992366611,behavioral-health,101YP2500X,Y,,,
1992366694,dental,1223G0001X,Y,,,
1992366785,support,2472E0500X,Y,,,
1992367049,physician,207RC0000X,Y,,Y,Y
1992367056,physician,207N00000X,Y,,Y,Y
1992367239,pharmacy,183500000X,Y,,,
1992367775,behavioral-health,104100000X,Y,,,
1992367957,other-clinical,171100000X,Y,,,
1992367999,pharmacy,183500000X,Y,,,
1992368856,physician,207K00000X,Y,,,
1992369169,behavioral-health,106S00000X,Y,,,
1992369185,pharmacy,183500000X,Y,,,
1992369706,behavioral-health,101Y00000X,Y,,,
1992369722,advanced-practice,363L00000X,Y,,Y,Y
1992370639,physician,2080A0000X,Y,,,
1992370878,rehab-therapy,225X00000X,Y,,,
1992371058,rehab-therapy,225X00000X,Y,,,
1992371595,behavioral-health,1041C0700X,Y,,,
1992371785,behavioral-health,103TC0700X,Y,,,
1992373005,physician,207Q00000X,Y,,Y,Y
1992373328,behavioral-health,103K00000X,Y,,,
1992373856,physician,207Q00000X,Y,,Y,Y
1992373872,behavioral-health,101Y00000X,Y,,,
1992374193,rehab-therapy,235Z00000X,Y,,,
1992374219,advanced-practice,363L00000X,Y,,,
1992374300,physician,207R00000X,Y,,Y,Y
1992374953,pharmacy,183500000X,Y,,,
1992375059,pharmacy,183500000X,Y,,,
1992376594,advanced-practice,363LF0000X,Y,,Y,Y
1992376610,physician,207R00000X,Y,,,
1992377477,rehab-therapy,225X00000X,Y,,,
1992377626,nursing,163W00000X,Y,,,
1992378129,behavioral-health,101YP2500X,Y,,,
1992379721,behavioral-health,101YM0800X,Y,,,
1992379978,behavioral-health,1041C0700X,Y,,Y,
1992380638,rehab-therapy,231H00000X,Y,,Y,Y
1992381610,dental,122300000X,Y,,Y,
1992382238,student,390200000X,Y,,,
1992382493,behavioral-health,101Y00000X,Y,,,
1992383210,student,390200000X,Y,,,
1992383269,student,390200000X,Y,,,
1992383491,behavioral-health,101YA0400X,Y,,Y,Y
1992383566,rehab-therapy,225X00000X,Y,,,
1992383657,behavioral-health,101YM0800X,Y,,,
1992383707,student,390200000X,Y,,,
1992383954,student,390200000X,Y,,Y,Y
1992383970,student,390200000X,Y,,Y,
1992384135,student,390200000X,Y,,,
1992384374,physician,2080N0001X,Y,,,
1992384788,student,390200000X,Y,,Y,Y
1992385116,behavioral-health,101YP2500X,Y,,Y,Y
1992385249,behavioral-health,106H00000X,Y,,Y,
1992385827,student,390200000X,Y,,,
1992386122,physician,207R00000X,Y,,Y,Y
1992386619,behavioral-health,103TC2200X,Y,,,
1992386700,student,390200000X,Y,,,
1992386924,student,390200000X,Y,,Y,
1992387211,physician,207P00000X,Y,,Y,Y
1992387450,advanced-practice,364SA2200X,Y,,,
1992387708,dietary,133V00000X,Y,,Y,Y
1992387914,support,374700000X,Y,,,
1992388219,physician,207Q00000X,Y,Y,Y,Y
1992388276,physician,207L00000X,Y,,Y,Y
1992389076,pharmacy,183500000X,Y,,,
1992389233,physician,208600000X,Y,,Y,
1992390249,behavioral-health,101Y00000X,Y,,,
1992390298,behavioral-health,101YP2500X,Y,,,
1992390892,pharmacy,183500000X,Y,,,
1992391486,behavioral-health,101YM0800X,Y,,Y,Y
1992391700,pharmacy,183500000X,Y,,,
1992394001,advanced-practice,363A00000X,Y,,Y,Y
1992394027,behavioral-health,103K00000X,Y,,,
1992395750,rehab-therapy,235Z00000X,Y,,,
1992397731,pharmacy,183500000X,Y,,,
1992398952,rehab-therapy,2255A2300X,Y,,,
1992399984,advanced-practice,363LF0000X,Y,,Y,Y
1992401475,advanced-practice,363LF0000X,Y,,Y,Y
1992402200,behavioral-health,101YP2500X,Y,,,
1992403471,advanced-practice,363AM0700X,Y,,,
1992404032,rehab-therapy,225100000X,Y,,Y,
1992405237,behavioral-health,101YM0800X,Y,,,
1992405724,behavioral-health,101Y00000X,Y,,,
1992405989,advanced-practice,363LW0102X,Y,,Y,Y
1992407159,behavioral-health,101Y00000X,Y,,,
1992408025,student,390200000X,Y,,Y,
1992409189,student,390200000X,Y,,,
1992409213,student,390200000X,Y,,Y,
1992409247,student,390200000X,Y,,,
1992409643,student,390200000X,Y,,,
1992409965,behavioral-health,101YP2500X,Y,,Y,
1992411870,dietary,133V00000X,Y,,Y,Y
1992411920,advanced-practice,363AM0700X,Y,,Y,Y
1992412464,nursing,163W00000X,Y,,,
1992413975,behavioral-health,101YM0800X,Y,,Y,
1992415608,behavioral-health,101YM0800X,Y,,,
1992416028,behavioral-health,101YP2500X,Y,,,
1992416267,advanced-practice,363LF0000X,Y,,Y,Y
1992416861,rehab-therapy,222Q00000X,Y,,,
1992417588,behavioral-health,101YP2500X,Y,,,
1992417885,behavioral-health,101YP2500X,Y,,Y,Y
1992418982,behavioral-health,103T00000X,Y,,Y,
1992419022,other-clinical,171400000X,Y,,,
1992420426,rehab-therapy,225100000X,Y,,,
1992421739,behavioral-health,1041C0700X,Y,,Y,Y
1992421929,chiropractic,111N00000X,Y,,Y,Y
1992422331,advanced-practice,363LC0200X,Y,,Y,Y
1992423396,pharmacy,1835P2201X,Y,,,
1992424196,behavioral-health,104100000X,Y,,,
1992424485,advanced-practice,367500000X,Y,,Y,Y
1992424667,nursing,164W00000X,Y,,,
1992424998,pharmacy,183500000X,Y,,,
1992425094,other-clinical,170300000X,Y,,,
1992425532,pharmacy,183500000X,Y,,,
1992425565,rehab-therapy,225X00000X,Y,,,
1992425615,dietary,133VN1004X,Y,,Y,Y
1992425797,rehab-therapy,225100000X,Y,,,
1992425888,dental,122300000X,Y,,,
1992426365,behavioral-health,101YM0800X,Y,,,
1992426431,rehab-therapy,225700000X,Y,,,
1992426548,behavioral-health,103TC0700X,Y,,,
1992426738,rehab-therapy,225200000X,Y,,,
1992426951,behavioral-health,101YM0800X,Y,,,
1992428296,support,376K00000X,Y,,,
1992428486,rehab-therapy,225X00000X,Y,,Y,Y
1992428981,supplier,333600000X,Y,,,
1992429328,rehab-therapy,225X00000X,Y,,Y,Y
1992430169,behavioral-health,106S00000X,Y,,,
1992430540,nursing,163WC0200X,Y,,,
1992430755,rehab-therapy,225X00000X,Y,,,
1992431860,behavioral-health,101YM0800X,Y,,,
1992432314,behavioral-health,101YM0800X,Y,,Y,Y
1992432363,advanced-practice,367500000X,Y,,Y,Y
1992432496,rehab-therapy,235Z00000X,Y,,,
1992432595,behavioral-health,106H00000X,Y,,,
1992432835,advanced-practice,363LF0000X,Y,,Y,Y
1992433353,behavioral-health,101YM0800X,Y,,,
1992433460,behavioral-health,103T00000X,Y,,,
1992433775,advanced-practice,363LF0000X,Y,,Y,Y
1992434195,physician,208600000X,Y,,,
1992434229,behavioral-health,103K00000X,Y,,,
1992434476,dietary,133V00000X,Y,,,
1992434658,pharmacy,183500000X,Y,,,
