npi,name,billing_state,provider_type,entity_type,medicare_paid_2023,medicare_allowed_2023,services_2023,beneficiaries_2023,nppes_lookup_url
1659818110,Dollarhide Rachel,OK,Physician Assistant,I,16253.88,21038.56,355,201,https://npiregistry.cms.hhs.gov/provider-view/1659818110
1386808640,Groves Donald,KS,Certified Registered Nurse Anesthetist (CRNA),I,16251.69,20573.05,249,242,https://npiregistry.cms.hhs.gov/provider-view/1386808640
1639259948,Edwards Robb,WI,General Surgery,I,16250.07,20306.1,132,70,https://npiregistry.cms.hhs.gov/provider-view/1639259948
1760587505,"Connecticut Cvs Pharmacy, L.L.C.",CT,Mass Immunizer Roster Biller,O,16247.2,16247.2,1172,173,https://npiregistry.cms.hhs.gov/provider-view/1760587505
1699802686,Rozental Tatyana,NY,Anesthesiology,I,16246.86,20435.89,90,86,https://npiregistry.cms.hhs.gov/provider-view/1699802686
1356352348,Sonnheim Barbara,NJ,Licensed Clinical Social Worker,I,16240.68,21151.83,270,12,https://npiregistry.cms.hhs.gov/provider-view/1356352348
1346945755,Maldonado Slade,TX,Nurse Practitioner,I,16239.35,20434.11,211,134,https://npiregistry.cms.hhs.gov/provider-view/1346945755
1487628848,Noreika Danielle,VA,Internal Medicine,I,16199.97,20602.76,218,97,https://npiregistry.cms.hhs.gov/provider-view/1487628848
1629099932,Winn Dixie Stores Inc,FL,Centralized Flu,O,16167.88,16167.88,1150,138,https://npiregistry.cms.hhs.gov/provider-view/1629099932
1356385728,Missouri Cvs Pharmacy Llc,MO,Mass Immunizer Roster Biller,O,16154.95,16154.95,228,74,https://npiregistry.cms.hhs.gov/provider-view/1356385728
1720040751,Shakil Amer,TX,Family Practice,I,16142.45,23759.63,224,141,https://npiregistry.cms.hhs.gov/provider-view/1720040751
1659312528,Nevada Cvs Pharmacy Llc,NV,Mass Immunizer Roster Biller,O,16136.89,16136.89,287,89,https://npiregistry.cms.hhs.gov/provider-view/1659312528
1255753026,"Samson Merger Sub, Llc",FL,Mass Immunizer Roster Biller,O,16128.34,16128.34,965,139,https://npiregistry.cms.hhs.gov/provider-view/1255753026
1710023866,Taylon Alain,NE,Endocrinology,I,16123.52,31296.02,729,165,https://npiregistry.cms.hhs.gov/provider-view/1710023866
1063494037,Fleming Alicia,NY,Licensed Clinical Social Worker,I,16119.05,21114.35,223,11,https://npiregistry.cms.hhs.gov/provider-view/1063494037
1790170843,Baltazar Gabriel,NY,Anesthesiology,I,16093.38,20854.78,243,150,https://npiregistry.cms.hhs.gov/provider-view/1790170843
1740447325,Ngai Ka Ming,NY,Emergency Medicine,I,16078.02,20990.02,197,134,https://npiregistry.cms.hhs.gov/provider-view/1740447325
1730189846,Arzeno George,PR,Ophthalmology,I,16067.83,22732.88,296,52,https://npiregistry.cms.hhs.gov/provider-view/1730189846
1033421615,Helal Omar,IL,Certified Registered Nurse Anesthetist (CRNA),I,16060.91,20418.34,124,124,https://npiregistry.cms.hhs.gov/provider-view/1033421615
1093778649,Dostzada Ghulam,CA,Internal Medicine,I,16053.85,22024.68,249,68,https://npiregistry.cms.hhs.gov/provider-view/1093778649
1508926353,Lindberg Douglas,WI,Family Practice,I,16040.74,21982.43,355,217,https://npiregistry.cms.hhs.gov/provider-view/1508926353
1043241854,Bickley Gregory,OH,Anesthesiology Assistant,I,16035.05,20055.94,175,173,https://npiregistry.cms.hhs.gov/provider-view/1043241854
1790012151,Brittsan Carol,SC,Physician Assistant,I,16031.14,22256.25,223,65,https://npiregistry.cms.hhs.gov/provider-view/1790012151
1619132412,Yeremsky Robert,PA,Physical Therapist in Private Practice,I,16020.98,20108.11,814,32,https://npiregistry.cms.hhs.gov/provider-view/1619132412
1285699017,Leonardo James,PA,Hematology-Oncology,I,16020.97,22260.93,263,144,https://npiregistry.cms.hhs.gov/provider-view/1285699017
1710924188,Lischner Mark,CA,Pulmonary Disease,I,15959.22,25080.96,189,165,https://npiregistry.cms.hhs.gov/provider-view/1710924188
1619983822,Berger Joseph,NY,Obstetrics & Gynecology,I,15946.98,20687.54,255,89,https://npiregistry.cms.hhs.gov/provider-view/1619983822
1912073446,Conley Mary,NM,"Psychologist, Clinical",I,15938.95,20946.2,186,12,https://npiregistry.cms.hhs.gov/provider-view/1912073446
1033212782,Georgia Cvs Pharmacy Llc,GA,Mass Immunizer Roster Biller,O,15914.18,15914.18,327,89,https://npiregistry.cms.hhs.gov/provider-view/1033212782
1326356668,Machado Leonardo,PA,Internal Medicine,I,15880.36,22213.64,427,106,https://npiregistry.cms.hhs.gov/provider-view/1326356668
1770537573,Abrams Gary,SC,Gastroenterology,I,15879.58,21119.68,196,194,https://npiregistry.cms.hhs.gov/provider-view/1770537573
1538146840,Nazo Samir,CA,Family Practice,I,15838.36,23171.55,246,90,https://npiregistry.cms.hhs.gov/provider-view/1538146840
1568574499,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,15837.55,15837.55,1207,157,https://npiregistry.cms.hhs.gov/provider-view/1568574499
1083717748,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,15830.77,15830.77,1309,148,https://npiregistry.cms.hhs.gov/provider-view/1083717748
1669518270,Michelles Pharmacy Inc,IL,Pharmacy,O,15811.02,15811.02,246,92,https://npiregistry.cms.hhs.gov/provider-view/1669518270
1457787285,Filipovska Vera,PA,Nurse Practitioner,I,15810.42,19794.82,221,45,https://npiregistry.cms.hhs.gov/provider-view/1457787285
1811081144,Wachs Michael,CO,General Surgery,I,15806.83,19787.41,21,14,https://npiregistry.cms.hhs.gov/provider-view/1811081144
1518163120,Schmitz Rebecca,IA,Licensed Clinical Social Worker,I,15794.75,21150.33,221,13,https://npiregistry.cms.hhs.gov/provider-view/1518163120
1972978013,Best Karyn,WA,Occupational Therapist in Private Practice,I,15784.85,21274.05,666,30,https://npiregistry.cms.hhs.gov/provider-view/1972978013
1255564738,South Loop Mri Centers Inc,TX,Independent Diagnostic Testing Facility (IDTF),O,15765.44,23054.87,3763,98,https://npiregistry.cms.hhs.gov/provider-view/1255564738
1811090558,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,15733.86,15733.86,355,85,https://npiregistry.cms.hhs.gov/provider-view/1811090558
1881799948,Sherman Arthur,NY,Psychiatry,I,15725.41,21206.01,175,12,https://npiregistry.cms.hhs.gov/provider-view/1881799948
1841265659,Schoen Jeane,IL,Registered Dietitian or Nutrition Professional,I,15711.45,20234.05,571,106,https://npiregistry.cms.hhs.gov/provider-view/1841265659
1699136176,New Iberia Medicine Shoppe Inc,LA,Pharmacy,O,15702.03,15705.75,315,118,https://npiregistry.cms.hhs.gov/provider-view/1699136176
1407898604,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,15698.43,15698.43,1227,143,https://npiregistry.cms.hhs.gov/provider-view/1407898604
1609820968,Falla Juan,FL,Family Practice,I,15698.4,23766.23,258,122,https://npiregistry.cms.hhs.gov/provider-view/1609820968
1598807026,Rub Jeffrey,NE,Chiropractic,I,15697.49,20905.91,553,52,https://npiregistry.cms.hhs.gov/provider-view/1598807026
1679842553,Anderson Christopher,WI,Chiropractic,I,15694.98,21977.64,646,65,https://npiregistry.cms.hhs.gov/provider-view/1679842553
1831160720,Greenberg Jason,NY,Neurology,I,15691.29,19694.18,281,49,https://npiregistry.cms.hhs.gov/provider-view/1831160720
1124051081,Hissa Edwin,OH,Orthopedic Surgery,I,15672.51,21012.1,126,86,https://npiregistry.cms.hhs.gov/provider-view/1124051081
1063413086,Adams Pharmacy And Home Care Inc.,AL,Mass Immunizer Roster Biller,O,15668.24,15668.24,261,120,https://npiregistry.cms.hhs.gov/provider-view/1063413086
1154566784,Astrup Drug Inc,MN,Mass Immunizer Roster Biller,O,15668.15,15668.15,234,91,https://npiregistry.cms.hhs.gov/provider-view/1154566784
1295779569,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,15658.22,15658.22,1013,121,https://npiregistry.cms.hhs.gov/provider-view/1295779569
1538240932,Cymrot Barbara,CA,Occupational Therapist in Private Practice,I,15653.89,22089.2,517,90,https://npiregistry.cms.hhs.gov/provider-view/1538240932
1538724349,Sarasek Megan,IL,Licensed Clinical Social Worker,I,15648.87,19640.83,291,32,https://npiregistry.cms.hhs.gov/provider-view/1538724349
1366518409,Pollard-Thomas Paula,GA,Family Practice,I,15643.83,23293.38,589,146,https://npiregistry.cms.hhs.gov/provider-view/1366518409
1205881968,Goldschmidt Ronald,CA,Family Practice,I,15643.05,19918.72,202,67,https://npiregistry.cms.hhs.gov/provider-view/1205881968
1245328400,Cioffi Joseph,NJ,Chiropractic,I,15624.45,21596.14,487,27,https://npiregistry.cms.hhs.gov/provider-view/1245328400
1598709727,Singh Vijay,TN,Family Practice,I,15614.57,22287.2,190,21,https://npiregistry.cms.hhs.gov/provider-view/1598709727
1912954041,Orth Frank,CO,Emergency Medicine,I,15609.59,22484.4,248,156,https://npiregistry.cms.hhs.gov/provider-view/1912954041
1013330547,Ledvina Kristin,IA,Certified Registered Nurse Anesthetist (CRNA),I,15607.91,19648.57,139,139,https://npiregistry.cms.hhs.gov/provider-view/1013330547
1003015140,Bauer Jenny,MN,Nurse Practitioner,I,15607.47,21563.45,429,214,https://npiregistry.cms.hhs.gov/provider-view/1003015140
1144295056,La Duca Robert,NY,Family Practice,I,15607.04,20421.52,214,67,https://npiregistry.cms.hhs.gov/provider-view/1144295056
1942275755,Heitman Christina,IA,Chiropractic,I,15602.19,21862.77,608,84,https://npiregistry.cms.hhs.gov/provider-view/1942275755
1093720674,Murray Kevin,VA,Internal Medicine,I,15596.23,20661.03,210,73,https://npiregistry.cms.hhs.gov/provider-view/1093720674
1043314867,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,15585.07,15585.07,544,103,https://npiregistry.cms.hhs.gov/provider-view/1043314867
1053862318,Waunakee Hometown Pharmacy Llc,WI,Pharmacy,O,15579.84,15579.84,277,96,https://npiregistry.cms.hhs.gov/provider-view/1053862318
1730756461,Leslie William,MI,Nurse Practitioner,I,15579.64,22122.56,336,122,https://npiregistry.cms.hhs.gov/provider-view/1730756461
1336134071,Deutmeyer David,TX,Anesthesiology,I,15558.68,20739.32,181,156,https://npiregistry.cms.hhs.gov/provider-view/1336134071
1710441100,"Publix Super Markets, Inc.",FL,Centralized Flu,O,15554.89,15554.89,258,104,https://npiregistry.cms.hhs.gov/provider-view/1710441100
1972524346,Winn Dixie Stores Inc,FL,Centralized Flu,O,15533.59,15533.59,568,122,https://npiregistry.cms.hhs.gov/provider-view/1972524346
1386736627,Verica Christopher,PA,Nurse Practitioner,I,15531.44,22271.05,354,94,https://npiregistry.cms.hhs.gov/provider-view/1386736627
1235237975,Broomfield James,NE,Family Practice,I,15508.97,28957.0,219,96,https://npiregistry.cms.hhs.gov/provider-view/1235237975
1093818775,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,15496.42,15496.42,340,88,https://npiregistry.cms.hhs.gov/provider-view/1093818775
1124220165,O'connor Terrence,OR,Emergency Medicine,I,15491.07,21621.34,189,152,https://npiregistry.cms.hhs.gov/provider-view/1124220165
1487757258,"Highland Park Cvs, L.L.C.",IL,Mass Immunizer Roster Biller,O,15475.84,15475.84,261,97,https://npiregistry.cms.hhs.gov/provider-view/1487757258
1598866428,Medina Richard,NJ,Gastroenterology,I,15475.36,22137.93,176,71,https://npiregistry.cms.hhs.gov/provider-view/1598866428
1922151349,Romano Robert,MA,"Psychologist, Clinical",I,15464.21,19778.15,133,11,https://npiregistry.cms.hhs.gov/provider-view/1922151349
1013947324,Sands James,CA,Family Practice,I,15437.8,22627.85,273,66,https://npiregistry.cms.hhs.gov/provider-view/1013947324
1124046859,Moran Christopher,MO,Diagnostic Radiology,I,15434.03,19283.5,102,14,https://npiregistry.cms.hhs.gov/provider-view/1124046859
1841234119,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,15433.68,15433.68,568,100,https://npiregistry.cms.hhs.gov/provider-view/1841234119
1598714602,Maccourt Duncan,MA,Psychiatry,I,15429.85,19309.81,186,66,https://npiregistry.cms.hhs.gov/provider-view/1598714602
1841299799,Williams Teresa,PA,"Psychologist, Clinical",I,15413.35,20353.86,217,20,https://npiregistry.cms.hhs.gov/provider-view/1841299799
1144266297,Nevada Cvs Pharmacy Llc,NV,Mass Immunizer Roster Biller,O,15365.04,15365.04,524,99,https://npiregistry.cms.hhs.gov/provider-view/1144266297
1730174665,Copeland Robert,GA,Cardiology,I,15362.22,21608.28,2736,1504,https://npiregistry.cms.hhs.gov/provider-view/1730174665
1972594539,Green Arthur,GA,Internal Medicine,I,15359.46,27160.6,483,101,https://npiregistry.cms.hhs.gov/provider-view/1972594539
1841217478,Johns Deborah,MO,Certified Registered Nurse Anesthetist (CRNA),I,15352.94,18271.87,126,126,https://npiregistry.cms.hhs.gov/provider-view/1841217478
1356303531,Furtado Joseph,MA,Nurse Practitioner,I,15334.9,19397.33,213,159,https://npiregistry.cms.hhs.gov/provider-view/1356303531
1902995905,Valdez Natalie,FL,Anesthesiology,I,15322.21,19302.95,76,67,https://npiregistry.cms.hhs.gov/provider-view/1902995905
1992809875,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,15317.32,15317.32,467,97,https://npiregistry.cms.hhs.gov/provider-view/1992809875
1770070906,Tye Erik,CA,Orthopedic Surgery,I,15295.09,19196.86,116,107,https://npiregistry.cms.hhs.gov/provider-view/1770070906
1629180344,Gandhi Kirit,NJ,Internal Medicine,I,15262.52,19565.41,210,41,https://npiregistry.cms.hhs.gov/provider-view/1629180344
1851359418,Lagoduke Nikolai,PA,Internal Medicine,I,15220.37,23419.24,288,266,https://npiregistry.cms.hhs.gov/provider-view/1851359418
1124363791,Smythe Jared,NY,Chiropractic,I,15219.73,21340.65,554,55,https://npiregistry.cms.hhs.gov/provider-view/1124363791
1750056321,Phillips Susan,TX,Nurse Practitioner,I,15215.33,22705.49,407,358,https://npiregistry.cms.hhs.gov/provider-view/1750056321
1144367913,Dane Samantha,CT,Emergency Medicine,I,15194.12,18946.26,182,87,https://npiregistry.cms.hhs.gov/provider-view/1144367913
1538587399,Neessen Kori,CO,Emergency Medicine,I,15176.18,19146.16,187,119,https://npiregistry.cms.hhs.gov/provider-view/1538587399
1851382964,Mccauley Thomas,RI,Ophthalmology,I,15170.65,26466.75,312,194,https://npiregistry.cms.hhs.gov/provider-view/1851382964
1750436556,Berge Steven,MI,Physician Assistant,I,15166.95,18094.34,208,134,https://npiregistry.cms.hhs.gov/provider-view/1750436556
1326364860,Kirkova Yordanka,DC,Hospice and Palliative Care,I,15131.37,19556.27,142,80,https://npiregistry.cms.hhs.gov/provider-view/1326364860
1861038523,Williams Sylvester,KY,Nurse Practitioner,I,15110.58,21452.07,428,255,https://npiregistry.cms.hhs.gov/provider-view/1861038523
1790706091,Winn Dixie Stores Inc,FL,Centralized Flu,O,15094.36,15094.36,1070,147,https://npiregistry.cms.hhs.gov/provider-view/1790706091
1639174527,Finch Dana,OR,Nurse Practitioner,I,15088.57,26869.33,319,201,https://npiregistry.cms.hhs.gov/provider-view/1639174527
1902820954,Haggerty Phillip,TN,Anesthesiology,I,15076.69,20055.84,171,79,https://npiregistry.cms.hhs.gov/provider-view/1902820954
1891793113,Sachs Ira,PA,Orthopedic Surgery,I,15070.34,23614.56,956,70,https://npiregistry.cms.hhs.gov/provider-view/1891793113
1851315055,Hamme Larry,OH,"Psychologist, Clinical",I,15053.51,19852.57,140,13,https://npiregistry.cms.hhs.gov/provider-view/1851315055
1194828806,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,15049.58,15049.58,287,72,https://npiregistry.cms.hhs.gov/provider-view/1194828806
1013010479,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,15024.24,15024.24,233,75,https://npiregistry.cms.hhs.gov/provider-view/1013010479
1891797346,Karl Diane,OR,Endocrinology,I,15020.3,21047.59,283,61,https://npiregistry.cms.hhs.gov/provider-view/1891797346
1164477584,Martinez-Mercado Felix,KS,Psychiatry,I,15020.19,21426.3,175,33,https://npiregistry.cms.hhs.gov/provider-view/1164477584
1003915307,Cvs Pharmacy Inc,MA,Mass Immunizer Roster Biller,O,15020.0,15020.0,1037,161,https://npiregistry.cms.hhs.gov/provider-view/1003915307
1215397476,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,15008.34,15008.34,391,85,https://npiregistry.cms.hhs.gov/provider-view/1215397476
1194365304,Payne Daniel,NY,Certified Registered Nurse Anesthetist (CRNA),I,15006.42,18831.95,86,85,https://npiregistry.cms.hhs.gov/provider-view/1194365304
1366969800,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,14980.82,14980.82,211,80,https://npiregistry.cms.hhs.gov/provider-view/1366969800
1417976028,Moore Danny,MS,Internal Medicine,I,14978.2,18799.39,204,83,https://npiregistry.cms.hhs.gov/provider-view/1417976028
1326269655,Stam John,MI,Hospitalist,I,14974.04,20000.73,129,127,https://npiregistry.cms.hhs.gov/provider-view/1326269655
1730129792,Stellabotte Joseph,PA,Internal Medicine,I,14967.68,27074.36,393,179,https://npiregistry.cms.hhs.gov/provider-view/1730129792
1184611824,Sorinolu-Famuyiwa Maria,NC,Certified Registered Nurse Anesthetist (CRNA),I,14951.09,19526.55,162,159,https://npiregistry.cms.hhs.gov/provider-view/1184611824
1427055631,Nguyen Hai,CA,Internal Medicine,I,14936.43,21570.27,202,43,https://npiregistry.cms.hhs.gov/provider-view/1427055631
1912956376,Peterson Dale,WA,Emergency Medicine,I,14933.12,20072.41,269,186,https://npiregistry.cms.hhs.gov/provider-view/1912956376
1255583332,Arnold Arthur,FL,General Practice,I,14924.31,19834.1,341,57,https://npiregistry.cms.hhs.gov/provider-view/1255583332
1295833267,Sayers Mary,IL,Licensed Clinical Social Worker,I,14913.2,20026.07,190,14,https://npiregistry.cms.hhs.gov/provider-view/1295833267
1902930738,Kopiec-Levine Esther,NY,Physician Assistant,I,14907.06,22494.0,390,100,https://npiregistry.cms.hhs.gov/provider-view/1902930738
1124094396,Neracker Michel,NY,Physician Assistant,I,14900.56,21150.8,946,129,https://npiregistry.cms.hhs.gov/provider-view/1124094396
1851388391,Koepke Keith,OH,Internal Medicine,I,14883.94,23120.51,339,91,https://npiregistry.cms.hhs.gov/provider-view/1851388391
1902941818,Parker Drug Company,NC,Pharmacy,O,14883.08,14883.08,447,147,https://npiregistry.cms.hhs.gov/provider-view/1902941818
1043219363,Levinson Bradley,PA,Gastroenterology,I,14789.78,18897.61,93,43,https://npiregistry.cms.hhs.gov/provider-view/1043219363
1376582825,Gehman Donald,PA,Chiropractic,I,14786.19,20565.33,501,50,https://npiregistry.cms.hhs.gov/provider-view/1376582825
1861595589,"Alabama Cvs Pharmacy, L.L.C.",AL,Mass Immunizer Roster Biller,O,14766.25,14766.25,340,82,https://npiregistry.cms.hhs.gov/provider-view/1861595589
1104847409,Winn Dixie Stores Inc,FL,Centralized Flu,O,14750.75,14750.75,1142,130,https://npiregistry.cms.hhs.gov/provider-view/1104847409
1609970532,"Georgia Cvs Pharmacy, L.L.C.",GA,Mass Immunizer Roster Biller,O,14711.42,14711.42,290,87,https://npiregistry.cms.hhs.gov/provider-view/1609970532
1134112220,Bullen James,MI,Internal Medicine,I,14694.13,27877.93,990,794,https://npiregistry.cms.hhs.gov/provider-view/1134112220
1578629655,Mirzadzhanov Igor,NY,Physical Therapist in Private Practice,I,14692.61,19470.05,890,25,https://npiregistry.cms.hhs.gov/provider-view/1578629655
1972276350,Tran Tam,IL,Optometry,I,14675.08,21688.32,531,115,https://npiregistry.cms.hhs.gov/provider-view/1972276350
1386864254,Elkaramany Hany,MN,Internal Medicine,I,14666.17,19263.93,118,116,https://npiregistry.cms.hhs.gov/provider-view/1386864254
1184645467,Winn Dixie Stores Inc,AL,Centralized Flu,O,14652.92,14652.92,804,131,https://npiregistry.cms.hhs.gov/provider-view/1184645467
1275631814,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,14645.49,14645.49,316,79,https://npiregistry.cms.hhs.gov/provider-view/1275631814
1669455002,Oda Yoshio,HI,Internal Medicine,I,14633.98,22006.61,162,41,https://npiregistry.cms.hhs.gov/provider-view/1669455002
